Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime,source_file,table_type,team_relation,year,last_matchDateTime,teamRank,teamId,gamesPlayed,wins,ties,losses,points,gf,ga,gd,deductions,clean_sheet,form,next_opponent,next_homeAway,next_matchDateTime,timeStamp,seasonYear,midsizeName,teamName,athleteId,playerDisplayName,jersey,position,teamOrder,possessionPct,foulsCommitted,yellowCards,redCards,offsides,wonCorners,saves,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,accuratePasses,totalPasses,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,totalClearance
,12282,,701272.0,,,,,,,,,,,,,2024-07-24 10:42:00,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,53.0,19.0,2.0,0.0,1.0,4.0,6.0,13.0,6.0,0.5,0.0,0.0,441.0,489.0,0.9,3.0,7.0,0.4,39.0,24.0,0.6,3.0,9.0,15.0,0.6,7.0,9.0,9.0
,12282,,701273.0,,,,,,,,,,,,,2024-07-28 10:42:37,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,43.0,12.0,0.0,0.0,5.0,2.0,9.0,14.0,11.0,0.8,0.0,0.0,314.0,367.0,0.9,1.0,1.0,1.0,38.0,18.0,0.5,2.0,14.0,21.0,0.7,8.0,14.0,14.0
,12724,,709926.0,,,,,,,,,,,,,2024-08-05 08:15:30,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,82.1,7.0,0.0,0.0,0.0,10.0,2.0,32.0,13.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709933.0,,,,,,,,,,,,,2024-08-13 08:14:08,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,74.9,10.0,1.0,0.0,0.0,5.0,0.0,19.0,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709939.0,,,,,,,,,,,,,2024-08-26 04:21:17,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,76.1,7.0,1.0,0.0,0.0,10.0,1.0,21.0,8.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709940.0,,,,,,,,,,,,,2024-10-13 21:50:06,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,52.6,12.0,4.0,0.0,0.0,7.0,3.0,14.0,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709947.0,,,,,,,,,,,,,2024-09-18 04:16:25,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,70.9,9.0,1.0,0.0,0.0,5.0,3.0,18.0,6.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709957.0,,,,,,,,,,,,,2024-10-17 05:16:21,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,76.9,8.0,1.0,0.0,0.0,13.0,1.0,19.0,11.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709962.0,,,,,,,,,,,,,2024-10-14 06:59:34,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,82.3,11.0,1.0,0.0,0.0,9.0,4.0,24.0,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709964.0,,,,,,,,,,,,,2024-10-20 11:04:39,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,73.4,12.0,1.0,0.0,0.0,19.0,1.0,32.0,7.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709973.0,,,,,,,,,,,,,2024-10-31 05:20:32,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,77.6,9.0,2.0,0.0,0.0,10.0,2.0,20.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709977.0,,,,,,,,,,,,,2024-11-02 14:38:40,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,12.0,1.0,0.0,0.0,7.0,1.0,24.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709982.0,,,,,,,,,,,,,2025-01-11 05:43:04,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,12.0,0.0,0.0,0.0,13.0,3.0,19.0,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709991.0,,,,,,,,,,,,,2024-11-12 06:14:04,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,65.6,10.0,3.0,0.0,0.0,4.0,6.0,10.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,709995.0,,,,,,,,,,,,,2024-11-25 16:08:11,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,67.9,8.0,1.0,0.0,0.0,6.0,3.0,13.0,9.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710000.0,,,,,,,,,,,,,2024-12-03 06:00:06,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,76.2,11.0,0.0,0.0,0.0,19.0,1.0,25.0,9.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710006.0,,,,,,,,,,,,,2024-12-07 06:06:35,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,73.5,11.0,1.0,0.0,0.0,10.0,3.0,15.0,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710013.0,,,,,,,,,,,,,2024-12-10 05:55:59,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,75.5,8.0,1.0,0.0,0.0,14.0,9.0,21.0,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710018.0,,,,,,,,,,,,,2025-01-16 05:38:59,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,79.0,10.0,1.0,0.0,0.0,4.0,2.0,12.0,5.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710025.0,,,,,,,,,,,,,2024-12-25 05:47:26,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,78.3,8.0,1.0,0.0,0.0,9.0,2.0,17.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710033.0,,,,,,,,,,,,,2024-12-28 05:47:48,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,84.0,10.0,1.0,0.0,0.0,6.0,0.0,23.0,7.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710041.0,,,,,,,,,,,,,2024-12-30 05:52:42,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,70.4,8.0,0.0,0.0,0.0,12.0,0.0,30.0,11.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710045.0,,,,,,,,,,,,,2025-01-05 05:43:24,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,60.8,13.0,2.0,0.0,0.0,4.0,6.0,4.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710048.0,,,,,,,,,,,,,2025-01-08 05:41:48,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,75.9,6.0,0.0,0.0,0.0,8.0,1.0,11.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710058.0,,,,,,,,,,,,,2025-01-13 05:34:22,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,78.4,5.0,0.0,0.0,0.0,7.0,0.0,27.0,13.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710061.0,,,,,,,,,,,,,2025-02-08 05:57:04,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,80.3,9.0,1.0,0.0,0.0,6.0,1.0,17.0,8.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710069.0,,,,,,,,,,,,,2025-02-03 14:51:04,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,81.0,8.0,0.0,0.0,0.0,10.0,0.0,18.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710072.0,,,,,,,,,,,,,2025-02-17 05:53:03,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,76.1,7.0,0.0,0.0,0.0,15.0,3.0,21.0,7.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710080.0,,,,,,,,,,,,,2025-02-23 05:50:57,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,75.5,11.0,2.0,0.0,0.0,10.0,2.0,14.0,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710084.0,,,,,,,,,,,,,2025-02-26 05:48:02,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,69.2,8.0,1.0,0.0,0.0,4.0,0.0,16.0,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710095.0,,,,,,,,,,,,,2025-03-04 05:51:04,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,75.5,6.0,0.0,0.0,0.0,3.0,5.0,18.0,9.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710096.0,,,,,,,,,,,,,2025-03-19 04:52:15,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,71.8,10.0,0.0,0.0,0.0,7.0,3.0,14.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710107.0,,,,,,,,,,,,,2025-03-30 04:53:40,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,71.0,14.0,0.0,0.0,0.0,6.0,2.0,12.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710113.0,,,,,,,,,,,,,2025-04-07 11:18:42,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,79.9,10.0,2.0,0.0,0.0,11.0,3.0,26.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
,12724,,710115.0,,,,,,,,,,,,,2025-04-13 05:20:15,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,87.6,9.0,0.0,0.0,0.0,10.0,0.0,14.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,12605,,717329.0,,,,,,,,,,,,,2024-07-29 10:55:03,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12604,,719311.0,,,,,,,,,,,,,2024-08-19 04:46:45,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,720342.0,,,,,,,,,,,,,2025-01-24 05:41:43,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,59.3,12.0,1.0,1.0,5.0,7.0,4.0,16.0,7.0,0.4,0.0,1.0,423.0,504.0,0.8,4.0,18.0,0.2,40.0,17.0,0.4,3.0,12.0,25.0,0.5,10.0,18.0,18.0
,12885,,720363.0,,,,,,,,,,,,,2025-01-30 14:49:01,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,41.6,15.0,0.0,0.0,2.0,4.0,3.0,6.0,4.0,0.7,0.0,0.0,311.0,359.0,0.9,0.0,10.0,0.0,38.0,15.0,0.4,0.0,10.0,18.0,0.6,15.0,21.0,21.0
,12885,,720377.0,,,,,,,,,,,,,2024-11-07 06:19:29,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,60.4,7.0,0.0,0.0,2.0,7.0,2.0,17.0,5.0,0.3,0.0,0.0,590.0,649.0,0.9,4.0,16.0,0.3,29.0,16.0,0.6,4.0,11.0,22.0,0.5,5.0,21.0,21.0
,12885,,720404.0,,,,,,,,,,,,,2024-11-30 06:02:45,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,60.2,5.0,1.0,0.0,2.0,4.0,3.0,7.0,3.0,0.4,0.0,0.0,618.0,688.0,0.9,3.0,11.0,0.3,29.0,13.0,0.4,0.0,3.0,9.0,0.3,9.0,12.0,12.0
,12885,,720409.0,,,,,,,,,,,,,2024-12-11 05:55:27,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,68.8,9.0,3.0,0.0,1.0,10.0,2.0,7.0,1.0,0.1,0.0,0.0,568.0,644.0,0.9,2.0,19.0,0.1,32.0,15.0,0.5,3.0,13.0,20.0,0.7,8.0,9.0,9.0
,12885,,720427.0,,,,,,,,,,,,,2024-09-19 04:21:39,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,60.7,16.0,2.0,0.0,1.0,11.0,1.0,16.0,11.0,0.7,1.0,1.0,506.0,572.0,0.9,3.0,22.0,0.1,26.0,14.0,0.5,2.0,16.0,31.0,0.5,8.0,17.0,17.0
,12885,,720438.0,,,,,,,,,,,,,2024-10-14 06:59:34,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,47.4,6.0,2.0,0.0,3.0,4.0,6.0,9.0,2.0,0.2,0.0,0.0,390.0,449.0,0.9,0.0,13.0,0.0,22.0,8.0,0.4,4.0,8.0,17.0,0.5,11.0,15.0,15.0
,12885,,720461.0,,,,,,,,,,,,,2024-10-25 05:15:37,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,33.8,9.0,1.0,0.0,1.0,4.0,6.0,4.0,2.0,0.5,0.0,0.0,263.0,333.0,0.8,1.0,9.0,0.1,46.0,18.0,0.4,0.0,11.0,20.0,0.6,6.0,48.0,48.0
,12603,,721456.0,,,,,,,,,,,,,2024-11-02 21:18:41,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12602,,723147.0,,,,,,,,,,,,,2024-12-16 05:54:42,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,66.6,14.0,3.0,0.0,0.0,5.0,5.0,10.0,7.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,12903,,724027.0,,,,,,,,,,,,,2024-12-04 06:02:00,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12902,,731056.0,,,,,,,,,,,,,2025-02-09 05:50:16,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,74.0,6.0,0.0,0.0,0.0,7.0,1.0,12.0,7.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,12886,,732186.0,,,,,,,,,,,,,2025-02-14 05:51:56,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,43.1,4.0,0.0,0.0,1.0,7.0,3.0,9.0,2.0,0.2,0.0,0.0,426.0,486.0,0.9,2.0,18.0,0.1,29.0,12.0,0.4,4.0,8.0,17.0,0.5,10.0,27.0,27.0
,12886,,732193.0,,,,,,,,,,,,,2025-02-20 05:49:20,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,33.0,9.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,0.6,0.0,0.0,325.0,386.0,0.8,0.0,2.0,0.0,38.0,21.0,0.6,0.0,12.0,22.0,0.5,15.0,45.0,45.0
,12901,,732575.0,,,,,,,,,,,,,2025-02-11 05:48:04,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12900,,734398.0,,,,,,,,,,,,,2025-03-12 04:49:50,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12724,,735361.0,,,,,,,,,,,,,2025-04-15 05:12:57,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12724,,735372.0,,,,,,,,,,,,,2025-04-16 05:06:42,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12724,,735373.0,,,,,,,,,,,,,2025-04-15 05:12:57,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12724,,735379.0,,,,,,,,,,,,,2025-04-15 05:12:57,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12724,,735385.0,,,,,,,,,,,,,2025-04-15 05:12:57,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12899,,735467.0,,,,,,,,,,,,,2025-04-23 05:00:03,teamstats.csv,teams,teamId,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
